"sep=,"
FrameID,MessageSentTimeLocalMachine1,MessageSentTimeVM1,MessageSentTimeVM2,MessageSentTimeLocalMachine2,MessageSendRate,LatencyEndToEnd
2388,1750947111546,1750947111546,0,1750947111546,10,0
2389,1750947111555,1750947111555,0,1750947111556,9,1
2390,1750947111566,1750947111566,0,1750947111566,11,0
2391,1750947111576,1750947111576,0,1750947111576,10,0
2392,1750947111586,1750947111586,0,1750947111587,10,1
2393,1750947111595,1750947111596,0,1750947111596,9,1
2394,1750947111606,1750947111606,0,1750947111606,11,0
2395,1750947111616,1750947111616,0,1750947111616,10,0
2396,1750947111626,1750947111626,0,1750947111626,10,0
2397,1750947111635,1750947111636,0,1750947111636,9,1
2398,1750947111646,1750947111646,0,1750947111646,11,0
2399,1750947111656,1750947111656,0,1750947111656,10,0
2400,1750947111666,1750947111666,0,1750947111666,10,0
2401,1750947111676,1750947111676,0,1750947111676,10,0
2402,1750947111686,1750947111686,0,1750947111686,10,0
2403,1750947111696,1750947111696,0,1750947111696,10,0
2404,1750947111706,1750947111706,0,1750947111706,10,0
2405,1750947111716,1750947111716,0,1750947111716,10,0
2406,1750947111726,1750947111726,0,1750947111727,10,1
2407,1750947111735,1750947111736,0,1750947111736,9,1
2408,1750947111746,1750947111746,0,1750947111746,11,0
2409,1750947111756,1750947111756,0,1750947111756,10,0
2410,1750947111765,1750947111766,0,1750947111766,9,1
2411,1750947111776,1750947111776,0,1750947111776,10,0
2412,1750947111786,1750947111786,0,1750947111786,10,0
2413,1750947111796,1750947111796,0,1750947111796,10,0
2414,1750947111806,1750947111806,0,1750947111806,10,0
2415,1750947111815,1750947111815,0,1750947111816,9,1
2416,1750947111826,1750947111826,0,1750947111826,11,0
2417,1750947111836,1750947111836,0,1750947111836,10,0
2418,1750947111845,1750947111846,0,1750947111846,9,1
2419,1750947111856,1750947111856,0,1750947111856,11,0
2420,1750947111866,1750947111866,0,1750947111866,10,0
2421,1750947111876,1750947111876,0,1750947111876,10,0
2422,1750947111886,1750947111886,0,1750947111886,10,0
2423,1750947111895,1750947111896,0,1750947111896,9,1
2424,1750947111906,1750947111906,0,1750947111906,11,0
2425,1750947111916,1750947111916,0,1750947111916,10,0
2426,1750947111925,1750947111925,0,1750947111926,9,1
2427,1750947111936,1750947111936,0,1750947111936,11,0
2428,1750947111946,1750947111946,0,1750947111946,10,0
2429,1750947111955,1750947111955,0,1750947111956,9,1
2430,1750947111966,1750947111966,0,1750947111966,11,0
2431,1750947111976,1750947111976,0,1750947111976,10,0
2432,1750947111985,1750947111986,0,1750947111986,9,1
2433,1750947111996,1750947111996,0,1750947111996,11,0
2434,1750947112006,1750947112006,0,1750947112007,10,1
2435,1750947112016,1750947112016,0,1750947112016,10,0
2436,1750947112026,1750947112026,0,1750947112026,10,0
2437,1750947112036,1750947112036,0,1750947112037,10,1
2438,1750947112046,1750947112046,0,1750947112046,10,0
2439,1750947112056,1750947112056,0,1750947112056,10,0
2440,1750947112065,1750947112066,0,1750947112066,9,1
2441,1750947112076,1750947112076,0,1750947112076,10,0
2442,1750947112086,1750947112087,0,1750947112087,10,1
2443,1750947112096,1750947112096,0,1750947112096,9,0
2444,1750947112105,1750947112106,0,1750947112106,9,1
2445,1750947112116,1750947112116,0,1750947112116,11,0
2446,1750947112126,1750947112126,0,1750947112126,10,0
2447,1750947112135,1750947112135,0,1750947112136,9,1
2448,1750947112146,1750947112146,0,1750947112146,11,0
2449,1750947112156,1750947112156,0,1750947112156,10,0
2450,1750947112165,1750947112166,0,1750947112166,9,1
2451,1750947112176,1750947112176,0,1750947112176,10,0
2452,1750947112185,1750947112185,0,1750947112186,9,1
2453,1750947112196,1750947112196,0,1750947112196,11,0
2454,1750947112206,1750947112206,0,1750947112206,10,0
2455,1750947112215,1750947112216,0,1750947112216,9,1
2456,1750947112226,1750947112226,0,1750947112226,10,0
2457,1750947112235,1750947112236,0,1750947112236,9,1
2458,1750947112246,1750947112246,0,1750947112246,11,0
2459,1750947112256,1750947112256,0,1750947112256,10,0
2460,1750947112265,1750947112266,0,1750947112266,9,1
2461,1750947112276,1750947112276,0,1750947112276,10,0
2462,1750947112286,1750947112286,0,1750947112286,10,0
2463,1750947112296,1750947112296,0,1750947112296,10,0
2464,1750947112306,1750947112306,0,1750947112306,10,0
2465,1750947112315,1750947112315,0,1750947112315,9,0
2466,1750947112326,1750947112326,0,1750947112326,11,0
2467,1750947112336,1750947112336,0,1750947112336,10,0
2468,1750947112346,1750947112346,0,1750947112347,10,1
2469,1750947112356,1750947112356,0,1750947112356,10,0
2470,1750947112366,1750947112366,0,1750947112366,10,0
2471,1750947112376,1750947112376,0,1750947112376,10,0
2472,1750947112386,1750947112386,0,1750947112386,10,0
2473,1750947112396,1750947112396,0,1750947112396,10,0
2474,1750947112405,1750947112405,0,1750947112406,9,1
2475,1750947112416,1750947112416,0,1750947112416,11,0
2476,1750947112426,1750947112426,0,1750947112426,10,0
2477,1750947112435,1750947112436,0,1750947112436,9,1
2478,1750947112446,1750947112446,0,1750947112446,10,0
2479,1750947112456,1750947112456,0,1750947112456,10,0
2480,1750947112465,1750947112466,0,1750947112466,9,1
2481,1750947112476,1750947112476,0,1750947112476,11,0
2482,1750947112486,1750947112486,0,1750947112487,10,1
2483,1750947112496,1750947112496,0,1750947112496,10,0
2484,1750947112506,1750947112506,0,1750947112507,10,1
2485,1750947112515,1750947112516,0,1750947112516,9,1
2486,1750947112526,1750947112526,0,1750947112526,11,0
2487,1750947112536,1750947112536,0,1750947112536,10,0
2488,1750947112545,1750947112546,0,1750947112546,9,1
2489,1750947112556,1750947112556,0,1750947112556,10,0
2490,1750947112566,1750947112566,0,1750947112566,10,0
2491,1750947112575,1750947112576,0,1750947112576,9,1
2492,1750947112586,1750947112586,0,1750947112586,10,0
2493,1750947112595,1750947112596,0,1750947112596,9,1
2494,1750947112606,1750947112606,0,1750947112606,11,0
2495,1750947112616,1750947112616,0,1750947112616,10,0
2496,1750947112625,1750947112626,0,1750947112626,9,1
2497,1750947112636,1750947112636,0,1750947112636,10,0
2498,1750947112646,1750947112646,0,1750947112646,10,0
2499,1750947112656,1750947112656,0,1750947112656,10,0
2500,1750947112666,1750947112666,0,1750947112666,10,0
2501,1750947112676,1750947112676,0,1750947112677,10,1
2502,1750947112686,1750947112686,0,1750947112686,10,0
2503,1750947112696,1750947112696,0,1750947112696,10,0
2504,1750947112705,1750947112705,0,1750947112706,9,1
2505,1750947112716,1750947112716,0,1750947112716,11,0
2506,1750947112726,1750947112726,0,1750947112726,10,0
2507,1750947112735,1750947112736,0,1750947112736,9,1
2508,1750947112746,1750947112746,0,1750947112746,11,0
2509,1750947112756,1750947112756,0,1750947112756,10,0
2510,1750947112765,1750947112765,0,1750947112766,9,1
2511,1750947112776,1750947112776,0,1750947112776,11,0
2512,1750947112786,1750947112786,0,1750947112786,10,0
2513,1750947112796,1750947112796,0,1750947112796,10,0
2514,1750947112806,1750947112806,0,1750947112807,10,1
2515,1750947112816,1750947112816,0,1750947112816,10,0
2516,1750947112826,1750947112826,0,1750947112826,10,0
2517,1750947112835,1750947112836,0,1750947112836,9,1
2518,1750947112846,1750947112846,0,1750947112846,10,0
2519,1750947112856,1750947112856,0,1750947112856,10,0
2520,1750947112865,1750947112865,0,1750947112866,9,1
2521,1750947112876,1750947112876,0,1750947112876,11,0
2522,1750947112886,1750947112886,0,1750947112886,10,0
2523,1750947112895,1750947112895,0,1750947112896,9,1
2524,1750947112906,1750947112906,0,1750947112906,11,0
2525,1750947112916,1750947112916,0,1750947112916,10,0
2526,1750947112925,1750947112926,0,1750947112926,9,1
2527,1750947112936,1750947112936,0,1750947112936,10,0
2528,1750947112946,1750947112946,0,1750947112947,10,1
2529,1750947112956,1750947112956,0,1750947112956,10,0
2530,1750947112966,1750947112966,0,1750947112966,10,0
2531,1750947112975,1750947112976,0,1750947112976,9,1
2532,1750947112986,1750947112986,0,1750947112986,10,0
2533,1750947112996,1750947112996,0,1750947112996,10,0
2534,1750947113005,1750947113006,0,1750947113006,9,1
2535,1750947113016,1750947113016,0,1750947113016,10,0
2536,1750947113026,1750947113026,0,1750947113026,10,0
2537,1750947113036,1750947113036,0,1750947113036,10,0
2538,1750947113045,1750947113046,0,1750947113046,9,1
2539,1750947113056,1750947113056,0,1750947113056,10,0
2540,1750947113066,1750947113066,0,1750947113066,10,0
2541,1750947113075,1750947113075,0,1750947113076,9,1
2542,1750947113086,1750947113086,0,1750947113086,11,0
2543,1750947113096,1750947113096,0,1750947113096,10,0
2544,1750947113106,1750947113106,0,1750947113106,10,0
2545,1750947113116,1750947113116,0,1750947113116,10,0
2546,1750947113126,1750947113126,0,1750947113126,10,0
2547,1750947113135,1750947113135,0,1750947113136,9,1
2548,1750947113146,1750947113146,0,1750947113146,11,0
2549,1750947113156,1750947113156,0,1750947113156,10,0
2550,1750947113166,1750947113166,0,1750947113167,10,1
2551,1750947113176,1750947113176,0,1750947113176,10,0
2552,1750947113186,1750947113186,0,1750947113186,10,0
2553,1750947113195,1750947113195,0,1750947113196,9,1
2554,1750947113206,1750947113206,0,1750947113206,11,0
2555,1750947113216,1750947113216,0,1750947113216,10,0
2556,1750947113225,1750947113226,0,1750947113226,9,1
2557,1750947113236,1750947113236,0,1750947113236,10,0
2558,1750947113246,1750947113246,0,1750947113246,10,0
2559,1750947113256,1750947113256,0,1750947113256,10,0
2560,1750947113266,1750947113266,0,1750947113266,10,0
2561,1750947113275,1750947113275,0,1750947113276,9,1
2562,1750947113286,1750947113286,0,1750947113286,11,0
2563,1750947113296,1750947113296,0,1750947113296,10,0
2564,1750947113306,1750947113306,0,1750947113306,10,0
2565,1750947113316,1750947113316,0,1750947113316,10,0
2566,1750947113326,1750947113326,0,1750947113326,10,0
2567,1750947113336,1750947113336,0,1750947113336,10,0
2568,1750947113346,1750947113346,0,1750947113346,10,0
2569,1750947113356,1750947113356,0,1750947113356,10,0
2570,1750947113365,1750947113365,0,1750947113365,9,0
2571,1750947113376,1750947113376,0,1750947113376,11,0
2572,1750947113386,1750947113386,0,1750947113386,10,0
2573,1750947113395,1750947113396,0,1750947113396,9,1
2574,1750947113406,1750947113406,0,1750947113406,11,0
2575,1750947113415,1750947113416,0,1750947113416,9,1
2576,1750947113426,1750947113426,0,1750947113426,10,0
2577,1750947113435,1750947113436,0,1750947113436,9,1
2578,1750947113446,1750947113446,0,1750947113446,11,0
2579,1750947113456,1750947113456,0,1750947113456,10,0
2580,1750947113466,1750947113466,0,1750947113466,10,0
2581,1750947113476,1750947113476,0,1750947113476,10,0
2582,1750947113486,1750947113486,0,1750947113486,10,0
2583,1750947113495,1750947113496,0,1750947113496,9,1
2584,1750947113506,1750947113506,0,1750947113506,10,0
2585,1750947113515,1750947113516,0,1750947113516,9,1
2586,1750947113526,1750947113526,0,1750947113526,11,0
2587,1750947113536,1750947113536,0,1750947113536,10,0
2588,1750947113546,1750947113546,0,1750947113546,10,0
2589,1750947113555,1750947113556,0,1750947113556,9,1
2590,1750947113566,1750947113566,0,1750947113566,10,0
2591,1750947113576,1750947113576,0,1750947113576,10,0
2592,1750947113586,1750947113586,0,1750947113586,10,0
2593,1750947113595,1750947113596,0,1750947113596,9,1
2594,1750947113606,1750947113606,0,1750947113606,10,0
2595,1750947113616,1750947113616,0,1750947113616,10,0
2596,1750947113625,1750947113626,0,1750947113626,9,1
2597,1750947113636,1750947113636,0,1750947113636,11,0
2598,1750947113646,1750947113646,0,1750947113646,10,0
2599,1750947113655,1750947113656,0,1750947113656,9,1
2600,1750947113666,1750947113666,0,1750947113666,11,0
2601,1750947113676,1750947113676,0,1750947113676,10,0
2602,1750947113686,1750947113686,0,1750947113686,10,0
2603,1750947113695,1750947113696,0,1750947113696,9,1
2604,1750947113706,1750947113706,0,1750947113706,11,0
2605,1750947113716,1750947113716,0,1750947113716,10,0
2606,1750947113726,1750947113726,0,1750947113726,10,0
2607,1750947113736,1750947113736,0,1750947113736,10,0
2608,1750947113746,1750947113746,0,1750947113746,10,0
2609,1750947113755,1750947113755,0,1750947113756,9,1
2610,1750947113766,1750947113766,0,1750947113766,11,0
2611,1750947113776,1750947113776,0,1750947113776,10,0
2612,1750947113785,1750947113786,0,1750947113786,9,1
2613,1750947113796,1750947113796,0,1750947113796,10,0
2614,1750947113806,1750947113806,0,1750947113806,10,0
2615,1750947113815,1750947113816,0,1750947113816,9,1
2616,1750947113826,1750947113826,0,1750947113826,11,0
2617,1750947113836,1750947113836,0,1750947113836,10,0
2618,1750947113845,1750947113845,0,1750947113846,9,1
2619,1750947113856,1750947113856,0,1750947113856,11,0
2620,1750947113866,1750947113866,0,1750947113866,10,0
2621,1750947113876,1750947113876,0,1750947113877,10,1
2622,1750947113886,1750947113886,0,1750947113886,10,0
2623,1750947113896,1750947113896,0,1750947113896,10,0
2624,1750947113906,1750947113906,0,1750947113906,10,0
2625,1750947113915,1750947113916,0,1750947113916,9,1
2626,1750947113926,1750947113926,0,1750947113926,11,0
2627,1750947113936,1750947113936,0,1750947113936,10,0
2628,1750947113945,1750947113946,0,1750947113946,9,1
2629,1750947113956,1750947113956,0,1750947113956,11,0
2630,1750947113966,1750947113966,0,1750947113967,10,1
2631,1750947113975,1750947113976,0,1750947113976,9,1
2632,1750947113986,1750947113986,0,1750947113986,10,0
2633,1750947113996,1750947113996,0,1750947113996,10,0
2634,1750947114005,1750947114006,0,1750947114006,9,1
2635,1750947114016,1750947114016,0,1750947114016,11,0
2636,1750947114026,1750947114027,0,1750947114027,10,1
2637,1750947114036,1750947114036,0,1750947114036,10,0
2638,1750947114046,1750947114046,0,1750947114046,10,0
2639,1750947114055,1750947114055,0,1750947114056,9,1
2640,1750947114066,1750947114066,0,1750947114066,11,0
2641,1750947114076,1750947114076,0,1750947114076,10,0
2642,1750947114086,1750947114086,0,1750947114086,10,0
2643,1750947114096,1750947114096,0,1750947114096,10,0
2644,1750947114106,1750947114106,0,1750947114106,10,0
2645,1750947114116,1750947114116,0,1750947114117,10,1
2646,1750947114126,1750947114126,0,1750947114126,10,0
2647,1750947114136,1750947114136,0,1750947114136,10,0
2648,1750947114145,1750947114146,0,1750947114146,9,1
2649,1750947114156,1750947114156,0,1750947114156,11,0
2650,1750947114166,1750947114167,0,1750947114167,10,1
2651,1750947114176,1750947114176,0,1750947114176,10,0
2652,1750947114186,1750947114186,0,1750947114186,10,0
2653,1750947114195,1750947114195,0,1750947114195,9,0
2654,1750947114206,1750947114206,0,1750947114206,11,0
2655,1750947114216,1750947114216,0,1750947114216,10,0
2656,1750947114225,1750947114226,0,1750947114226,9,1
2657,1750947114236,1750947114236,0,1750947114236,11,0
2658,1750947114246,1750947114246,0,1750947114246,10,0
2659,1750947114256,1750947114256,0,1750947114256,10,0
2660,1750947114266,1750947114266,0,1750947114266,10,0
2661,1750947114275,1750947114275,0,1750947114276,9,1
2662,1750947114286,1750947114286,0,1750947114286,11,0
2663,1750947114296,1750947114296,0,1750947114297,10,1
2664,1750947114305,1750947114306,0,1750947114306,9,1
2665,1750947114316,1750947114316,0,1750947114316,11,0
2666,1750947114326,1750947114326,0,1750947114326,10,0
2667,1750947114336,1750947114336,0,1750947114337,10,1
2668,1750947114346,1750947114346,0,1750947114346,10,0
2669,1750947114356,1750947114356,0,1750947114356,10,0
2670,1750947114366,1750947114366,0,1750947114367,10,1
2671,1750947114375,1750947114376,0,1750947114376,9,1
2672,1750947114386,1750947114386,0,1750947114386,10,0
2673,1750947114396,1750947114397,0,1750947114397,10,1
2674,1750947114406,1750947114406,0,1750947114406,10,0
2675,1750947114416,1750947114416,0,1750947114416,10,0
2676,1750947114425,1750947114425,0,1750947114426,9,1
2677,1750947114436,1750947114436,0,1750947114436,11,0
2678,1750947114446,1750947114447,0,1750947114447,10,1
2679,1750947114456,1750947114456,0,1750947114456,10,0
2680,1750947114466,1750947114466,0,1750947114466,10,0
2681,1750947114475,1750947114475,0,1750947114475,9,0
2682,1750947114486,1750947114486,0,1750947114486,11,0
2683,1750947114496,1750947114496,0,1750947114496,10,0
2684,1750947114505,1750947114505,0,1750947114506,9,1
2685,1750947114516,1750947114516,0,1750947114516,11,0
2686,1750947114526,1750947114526,0,1750947114526,10,0
2687,1750947114535,1750947114535,0,1750947114536,9,1
2688,1750947114546,1750947114546,0,1750947114546,11,0
2689,1750947114556,1750947114556,0,1750947114557,10,1
2690,1750947114566,1750947114566,0,1750947114566,10,0
2691,1750947114576,1750947114576,0,1750947114576,10,0
2692,1750947114585,1750947114585,0,1750947114586,9,1
2693,1750947114596,1750947114596,0,1750947114596,11,0
2694,1750947114606,1750947114606,0,1750947114606,10,0
2695,1750947114615,1750947114616,0,1750947114616,9,1
2696,1750947114626,1750947114626,0,1750947114626,10,0
2697,1750947114636,1750947114636,0,1750947114636,10,0
2698,1750947114646,1750947114646,0,1750947114646,10,0
2699,1750947114656,1750947114656,0,1750947114656,10,0
2700,1750947114665,1750947114666,0,1750947114666,9,1
2701,1750947114676,1750947114676,0,1750947114676,10,0
2702,1750947114686,1750947114686,0,1750947114687,10,1
2703,1750947114696,1750947114696,0,1750947114696,10,0
2704,1750947114706,1750947114706,0,1750947114706,10,0
2705,1750947114716,1750947114716,0,1750947114716,10,0
2706,1750947114726,1750947114726,0,1750947114726,10,0
2707,1750947114736,1750947114736,0,1750947114736,10,0
2708,1750947114746,1750947114746,0,1750947114747,10,1
2709,1750947114756,1750947114756,0,1750947114756,10,0
2710,1750947114766,1750947114766,0,1750947114766,10,0
2711,1750947114775,1750947114775,0,1750947114775,9,0
2712,1750947114786,1750947114786,0,1750947114786,11,0
2713,1750947114796,1750947114796,0,1750947114796,10,0
2714,1750947114806,1750947114806,0,1750947114806,10,0
2715,1750947114816,1750947114816,0,1750947114816,10,0
2716,1750947114826,1750947114826,0,1750947114827,10,1
2717,1750947114836,1750947114836,0,1750947114836,10,0
2718,1750947114846,1750947114847,0,1750947114847,10,1
2719,1750947114856,1750947114856,0,1750947114856,9,0
2720,1750947114866,1750947114866,0,1750947114866,10,0
2721,1750947114876,1750947114876,0,1750947114876,10,0
2722,1750947114886,1750947114886,0,1750947114886,10,0
2723,1750947114895,1750947114896,0,1750947114896,9,1
2724,1750947114906,1750947114906,0,1750947114906,11,0
2725,1750947114916,1750947114916,0,1750947114917,10,1
2726,1750947114926,1750947114926,0,1750947114926,10,0
2727,1750947114936,1750947114936,0,1750947114937,10,1
2728,1750947114946,1750947114946,0,1750947114946,10,0
2729,1750947114956,1750947114956,0,1750947114956,10,0
2730,1750947114966,1750947114967,0,1750947114967,10,1
2731,1750947114976,1750947114976,0,1750947114976,10,0
2732,1750947114986,1750947114986,0,1750947114986,10,0
2733,1750947114996,1750947114996,0,1750947114997,10,1
2734,1750947115006,1750947115006,0,1750947115006,10,0
2735,1750947115016,1750947115016,0,1750947115016,10,0
2736,1750947115025,1750947115026,0,1750947115026,9,1
2737,1750947115036,1750947115036,0,1750947115036,11,0
2738,1750947115046,1750947115046,0,1750947115046,10,0
2739,1750947115055,1750947115055,0,1750947115056,9,1
2740,1750947115066,1750947115066,0,1750947115066,11,0
2741,1750947115076,1750947115076,0,1750947115076,10,0
2742,1750947115086,1750947115086,0,1750947115086,10,0
2743,1750947115095,1750947115096,0,1750947115096,9,1
2744,1750947115106,1750947115106,0,1750947115106,11,0
2745,1750947115116,1750947115116,0,1750947115116,10,0
2746,1750947115126,1750947115126,0,1750947115126,10,0
2747,1750947115136,1750947115136,0,1750947115136,10,0
2748,1750947115146,1750947115146,0,1750947115146,10,0
2749,1750947115155,1750947115155,0,1750947115156,9,1
2750,1750947115166,1750947115166,0,1750947115166,11,0
2751,1750947115176,1750947115176,0,1750947115176,10,0
2752,1750947115185,1750947115185,0,1750947115185,9,0
2753,1750947115196,1750947115196,0,1750947115196,11,0
2754,1750947115206,1750947115206,0,1750947115206,10,0
2755,1750947115216,1750947115216,0,1750947115216,10,0
2756,1750947115225,1750947115226,0,1750947115226,9,1
2757,1750947115236,1750947115236,0,1750947115236,10,0
2758,1750947115245,1750947115246,0,1750947115246,9,1
2759,1750947115256,1750947115256,0,1750947115256,10,0
2760,1750947115266,1750947115266,0,1750947115266,10,0
2761,1750947115275,1750947115276,0,1750947115276,9,1
2762,1750947115286,1750947115286,0,1750947115286,10,0
2763,1750947115295,1750947115296,0,1750947115296,9,1
2764,1750947115306,1750947115306,0,1750947115306,11,0
2765,1750947115316,1750947115316,0,1750947115316,10,0
2766,1750947115326,1750947115326,0,1750947115326,10,0
2767,1750947115336,1750947115336,0,1750947115336,10,0
2768,1750947115345,1750947115346,0,1750947115346,9,1
2769,1750947115356,1750947115356,0,1750947115356,11,0
2770,1750947115366,1750947115366,0,1750947115366,10,0
2771,1750947115375,1750947115375,0,1750947115375,9,0
2772,1750947115386,1750947115386,0,1750947115386,11,0
2773,1750947115396,1750947115396,0,1750947115396,10,0
2774,1750947115406,1750947115406,0,1750947115407,10,1
2775,1750947115416,1750947115416,0,1750947115416,10,0
2776,1750947115426,1750947115426,0,1750947115426,10,0
2777,1750947115435,1750947115436,0,1750947115436,9,1
2778,1750947115446,1750947115446,0,1750947115446,10,0
2779,1750947115456,1750947115456,0,1750947115456,10,0
2780,1750947115465,1750947115465,0,1750947115466,9,1
2781,1750947115476,1750947115476,0,1750947115476,11,0
2782,1750947115486,1750947115486,0,1750947115486,10,0
2783,1750947115495,1750947115496,0,1750947115496,9,1
2784,1750947115506,1750947115506,0,1750947115506,10,0
2785,1750947115516,1750947115516,0,1750947115516,10,0
2786,1750947115525,1750947115526,0,1750947115526,9,1
2787,1750947115536,1750947115536,0,1750947115536,10,0
2788,1750947115545,1750947115546,0,1750947115546,9,1
2789,1750947115556,1750947115556,0,1750947115556,11,0
2790,1750947115566,1750947115566,0,1750947115566,10,0
2791,1750947115575,1750947115575,0,1750947115575,9,0
2792,1750947115585,1750947115586,0,1750947115586,10,1
2793,1750947115596,1750947115596,0,1750947115596,10,0
2794,1750947115606,1750947115606,0,1750947115607,10,1
2795,1750947115615,1750947115616,0,1750947115616,9,1
2796,1750947115626,1750947115626,0,1750947115626,11,0
2797,1750947115636,1750947115636,0,1750947115636,10,0
2798,1750947115645,1750947115646,0,1750947115646,9,1
2799,1750947115656,1750947115656,0,1750947115656,11,0
2800,1750947115666,1750947115666,0,1750947115666,10,0
2801,1750947115675,1750947115676,0,1750947115676,9,1
2802,1750947115686,1750947115686,0,1750947115686,10,0
2803,1750947115696,1750947115696,0,1750947115696,10,0
2804,1750947115705,1750947115705,0,1750947115706,9,1
2805,1750947115716,1750947115716,0,1750947115716,11,0
2806,1750947115726,1750947115726,0,1750947115726,10,0
2807,1750947115736,1750947115736,0,1750947115736,10,0
2808,1750947115745,1750947115746,0,1750947115746,9,1
2809,1750947115756,1750947115756,0,1750947115756,11,0
2810,1750947115766,1750947115766,0,1750947115766,10,0
2811,1750947115776,1750947115776,0,1750947115776,10,0
2812,1750947115785,1750947115786,0,1750947115786,9,1
2813,1750947115796,1750947115796,0,1750947115796,11,0
2814,1750947115806,1750947115806,0,1750947115806,10,0
2815,1750947115815,1750947115816,0,1750947115816,9,1
2816,1750947115826,1750947115826,0,1750947115826,10,0
2817,1750947115836,1750947115836,0,1750947115836,10,0
2818,1750947115845,1750947115846,0,1750947115846,9,1
2819,1750947115856,1750947115856,0,1750947115856,10,0
2820,1750947115866,1750947115866,0,1750947115866,10,0
2821,1750947115875,1750947115876,0,1750947115876,9,1
2822,1750947115886,1750947115886,0,1750947115886,11,0
2823,1750947115896,1750947115896,0,1750947115896,10,0
2824,1750947115905,1750947115906,0,1750947115906,9,1
2825,1750947115916,1750947115916,0,1750947115916,10,0
2826,1750947115926,1750947115926,0,1750947115926,10,0
2827,1750947115935,1750947115935,0,1750947115935,9,0
2828,1750947115946,1750947115946,0,1750947115946,11,0
2829,1750947115956,1750947115956,0,1750947115956,10,0
2830,1750947115965,1750947115965,0,1750947115965,9,0
2831,1750947115975,1750947115976,0,1750947115976,10,1
2832,1750947115986,1750947115986,0,1750947115986,10,0
2833,1750947115996,1750947115996,0,1750947115997,10,1
2834,1750947116005,1750947116006,0,1750947116006,9,1
2835,1750947116016,1750947116016,0,1750947116016,10,0
2836,1750947116026,1750947116026,0,1750947116026,10,0
2837,1750947116035,1750947116036,0,1750947116036,9,1
2838,1750947116046,1750947116046,0,1750947116046,10,0
2839,1750947116055,1750947116056,0,1750947116056,9,1
2840,1750947116066,1750947116066,0,1750947116066,10,0
2841,1750947116076,1750947116076,0,1750947116076,10,0
2842,1750947116085,1750947116085,0,1750947116086,9,1
2843,1750947116096,1750947116096,0,1750947116096,11,0
2844,1750947116106,1750947116106,0,1750947116106,10,0
2845,1750947116116,1750947116116,0,1750947116116,10,0
2846,1750947116125,1750947116126,0,1750947116126,9,1
2847,1750947116136,1750947116136,0,1750947116136,10,0
2848,1750947116146,1750947116146,0,1750947116146,10,0
2849,1750947116155,1750947116156,0,1750947116156,9,1
2850,1750947116166,1750947116166,0,1750947116166,11,0
2851,1750947116176,1750947116176,0,1750947116176,10,0
2852,1750947116185,1750947116186,0,1750947116186,9,1
2853,1750947116196,1750947116196,0,1750947116196,10,0
2854,1750947116206,1750947116206,0,1750947116206,10,0
2855,1750947116215,1750947116216,0,1750947116216,9,1
2856,1750947116226,1750947116226,0,1750947116226,10,0
2857,1750947116235,1750947116236,0,1750947116236,9,1
2858,1750947116246,1750947116246,0,1750947116246,10,0
2859,1750947116255,1750947116255,0,1750947116256,9,1
2860,1750947116266,1750947116266,0,1750947116266,11,0
2861,1750947116276,1750947116276,0,1750947116276,10,0
2862,1750947116285,1750947116285,0,1750947116285,9,0
2863,1750947116296,1750947116296,0,1750947116296,11,0
2864,1750947116306,1750947116306,0,1750947116306,10,0
2865,1750947116316,1750947116316,0,1750947116316,10,0
2866,1750947116325,1750947116326,0,1750947116326,9,1
2867,1750947116336,1750947116336,0,1750947116336,10,0
2868,1750947116346,1750947116346,0,1750947116346,10,0
2869,1750947116355,1750947116355,0,1750947116356,9,1
2870,1750947116366,1750947116366,0,1750947116366,11,0
2871,1750947116376,1750947116376,0,1750947116376,10,0
2872,1750947116385,1750947116385,0,1750947116385,9,0
2873,1750947116396,1750947116396,0,1750947116396,11,0
2874,1750947116406,1750947116406,0,1750947116406,10,0
2875,1750947116416,1750947116416,0,1750947116416,10,0
2876,1750947116426,1750947116426,0,1750947116426,10,0
2877,1750947116435,1750947116435,0,1750947116436,9,1
2878,1750947116446,1750947116446,0,1750947116446,11,0
2879,1750947116456,1750947116456,0,1750947116456,10,0
2880,1750947116465,1750947116466,0,1750947116466,9,1
2881,1750947116476,1750947116476,0,1750947116476,10,0
2882,1750947116486,1750947116486,0,1750947116486,10,0
2883,1750947116496,1750947116496,0,1750947116496,10,0
2884,1750947116506,1750947116506,0,1750947116506,10,0
2885,1750947116516,1750947116516,0,1750947116517,10,1
2886,1750947116526,1750947116526,0,1750947116526,10,0
2887,1750947116536,1750947116536,0,1750947116536,10,0
2888,1750947116545,1750947116545,0,1750947116546,9,1
2889,1750947116556,1750947116556,0,1750947116556,11,0
2890,1750947116566,1750947116566,0,1750947116567,10,1
2891,1750947116576,1750947116578,0,1750947116579,10,3
2892,1750947116587,1750947116588,0,1750947116591,10,4
2893,1750947116596,1750947116598,0,1750947116599,9,3
2894,1750947116607,1750947116608,0,1750947116610,11,3
2895,1750947116616,1750947116617,0,1750947116618,9,2
2896,1750947116627,1750947116628,0,1750947116630,11,3
2897,1750947116635,1750947116637,0,1750947116639,8,4
2898,1750947116646,1750947116647,0,1750947116649,10,3
2899,1750947116656,1750947116658,0,1750947116659,10,3
2900,1750947116666,1750947116667,0,1750947116669,9,3
2901,1750947116676,1750947116678,0,1750947116680,10,4
2902,1750947116686,1750947116687,0,1750947116688,9,2
